BaseCode,SectionBreakStartKM,SectionBreakFinishKM
ARTC-12,258.44,258.46
ARTC-12,258.46,258.48
ARTC-12,258.48,258.5
ARTC-12,258.5,258.52
ARTC-12,258.52,258.54
ARTC-12,258.54,258.56
ARTC-12,258.56,258.58
ARTC-12,258.58,258.6
ARTC-12,258.6,258.62
ARTC-12,258.62,258.64
ARTC-12,258.64,258.66
ARTC-12,258.66,258.68
ARTC-12,258.68,258.7
ARTC-12,258.7,258.72
ARTC-12,258.72,258.74
ARTC-12,258.74,258.76
ARTC-12,258.76,258.78
ARTC-12,258.78,258.8
ARTC-12,258.8,258.82
ARTC-12,258.82,258.84
ARTC-12,258.84,258.86
ARTC-12,258.86,258.88
ARTC-12,258.88,258.9
ARTC-12,258.9,258.92
ARTC-12,258.92,258.94
ARTC-12,258.94,258.96
ARTC-12,258.96,258.98
ARTC-12,258.98,259
ARTC-12,259,259.02
ARTC-12,259.02,259.04
ARTC-12,259.04,259.06
ARTC-12,259.06,259.08
ARTC-12,259.08,259.1
ARTC-12,259.1,259.12
ARTC-12,259.12,259.14
ARTC-12,259.14,259.16
ARTC-12,259.16,259.18
ARTC-12,259.18,259.2
ARTC-12,259.2,259.22
ARTC-12,259.22,259.24
ARTC-12,259.24,259.26
ARTC-12,259.26,259.28
ARTC-12,259.28,259.3
ARTC-12,259.3,259.32
ARTC-12,259.32,259.34
ARTC-12,259.34,259.36
ARTC-12,259.36,259.38
ARTC-12,259.38,259.4
ARTC-12,259.4,259.42
ARTC-12,259.42,259.44
ARTC-12,259.44,259.46
ARTC-12,259.46,259.48
ARTC-12,259.48,259.5
ARTC-12,259.5,259.52
ARTC-12,259.52,259.54
ARTC-12,259.54,259.56
ARTC-12,259.56,259.58
ARTC-12,259.58,259.6
ARTC-12,259.6,259.62
ARTC-12,259.62,259.64
ARTC-12,259.64,259.66
ARTC-12,259.66,259.68
ARTC-12,259.68,259.7
ARTC-12,259.7,259.72
ARTC-12,259.72,259.74
ARTC-12,259.74,259.76
ARTC-12,259.76,259.78
ARTC-12,259.78,259.8
ARTC-12,259.8,259.82
ARTC-12,259.82,259.84
ARTC-12,259.84,259.86
ARTC-12,259.86,259.88
ARTC-12,259.88,259.9
ARTC-12,259.9,259.92
ARTC-12,259.92,259.94
ARTC-12,259.94,259.96
ARTC-12,259.96,259.98
ARTC-12,259.98,260
ARTC-12,260,260.02
ARTC-12,260.02,260.04
ARTC-12,260.04,260.06
ARTC-12,260.06,260.08
ARTC-12,260.08,260.1
ARTC-12,260.1,260.12
ARTC-12,260.12,260.14
ARTC-12,260.14,260.16
ARTC-12,260.16,260.18
ARTC-12,260.18,260.2
ARTC-12,260.2,260.22
ARTC-12,260.22,260.24
ARTC-12,260.24,260.26
ARTC-12,260.26,260.28
ARTC-12,260.28,260.3
ARTC-12,260.3,260.32
ARTC-12,260.32,260.34
ARTC-12,260.34,260.36
ARTC-12,260.36,260.38
ARTC-12,260.38,260.4
ARTC-12,260.4,260.42
ARTC-12,260.42,260.44
ARTC-12,260.44,260.46
ARTC-12,260.46,260.48
ARTC-12,260.48,260.5
ARTC-12,260.5,260.52
ARTC-12,260.52,260.54
ARTC-12,260.54,260.56
ARTC-12,260.56,260.58
ARTC-12,260.58,260.6
ARTC-12,260.6,260.62
ARTC-12,260.62,260.64
ARTC-12,260.64,260.66
ARTC-12,260.66,260.68
ARTC-12,260.68,260.7
ARTC-12,260.7,260.72
ARTC-12,260.72,260.74
ARTC-12,260.74,260.76
ARTC-12,260.76,260.78
ARTC-12,260.78,260.8
ARTC-12,260.8,260.82
ARTC-12,260.82,260.84
ARTC-12,260.84,260.86
ARTC-12,260.86,260.88
ARTC-12,260.88,260.9
ARTC-12,260.9,260.92
ARTC-12,260.92,260.94
ARTC-12,260.94,260.96
ARTC-12,260.96,260.98
ARTC-12,260.98,261
ARTC-12,261,261.02
ARTC-12,261.02,261.04
ARTC-12,261.04,261.06
ARTC-12,261.06,261.08
ARTC-12,261.08,261.1
ARTC-12,261.1,261.12
ARTC-12,261.12,261.14
ARTC-12,261.14,261.16
ARTC-12,261.16,261.18
ARTC-12,261.18,261.2
ARTC-12,261.2,261.22
ARTC-12,261.22,261.24
ARTC-12,261.24,261.26
ARTC-12,261.26,261.28
ARTC-12,261.28,261.3
ARTC-12,261.3,261.32
ARTC-12,261.32,261.34
ARTC-12,261.34,261.36
ARTC-12,261.36,261.38
ARTC-12,261.38,261.4
ARTC-12,261.4,261.42
ARTC-12,261.42,261.44
ARTC-12,261.44,261.46
ARTC-12,261.46,261.48
ARTC-12,261.48,261.5
ARTC-12,261.5,261.52
ARTC-12,261.52,261.54
ARTC-12,261.54,261.56
ARTC-12,261.56,261.58
ARTC-12,261.58,261.6
ARTC-12,261.6,261.62
ARTC-12,261.62,261.64
ARTC-12,261.64,261.66
ARTC-12,261.66,261.68
ARTC-12,261.68,261.7
ARTC-12,261.7,261.72
ARTC-12,261.72,261.74
ARTC-12,261.74,261.76
ARTC-12,261.76,261.78
ARTC-12,261.78,261.8
ARTC-12,261.8,261.82
ARTC-12,261.82,261.84
ARTC-12,261.84,261.86
ARTC-12,261.86,261.88
ARTC-12,261.88,261.9
ARTC-12,261.9,261.92
ARTC-12,261.92,261.94
ARTC-12,261.94,261.96
ARTC-12,261.96,261.98
ARTC-12,261.98,262
ARTC-12,262,262.02
ARTC-12,262.02,262.04
ARTC-12,262.04,262.06
ARTC-12,262.06,262.08
ARTC-12,262.08,262.1
ARTC-12,262.1,262.12
ARTC-12,262.12,262.14
ARTC-12,262.14,262.16
ARTC-12,262.16,262.18
ARTC-12,262.18,262.2
ARTC-12,262.2,262.22
ARTC-12,262.22,262.24
ARTC-12,262.24,262.26
ARTC-12,262.26,262.28
ARTC-12,262.28,262.3
ARTC-12,262.3,262.32
ARTC-12,262.32,262.34
ARTC-12,262.34,262.36
ARTC-12,262.36,262.38
ARTC-12,262.38,262.4
ARTC-12,262.4,262.42
ARTC-12,262.42,262.44
ARTC-12,262.44,262.46
ARTC-12,262.46,262.48
ARTC-12,262.48,262.5
ARTC-12,262.5,262.52
ARTC-12,262.52,262.54
ARTC-12,262.54,262.56
ARTC-12,262.56,262.58
ARTC-12,262.58,262.6
ARTC-12,262.6,262.62
ARTC-12,262.62,262.64
ARTC-12,262.64,262.66
ARTC-12,262.66,262.68
ARTC-12,262.68,262.7
ARTC-12,262.7,262.72
ARTC-12,262.72,262.74
ARTC-12,262.74,262.76
ARTC-12,262.76,262.78
ARTC-12,262.78,262.8
ARTC-12,262.8,262.82
ARTC-12,262.82,262.84
ARTC-12,262.84,262.86
ARTC-12,262.86,262.88
ARTC-12,262.88,262.9
ARTC-12,262.9,262.92
ARTC-12,262.92,262.94
ARTC-12,262.94,262.96
ARTC-12,262.96,262.98
ARTC-12,262.98,263
ARTC-12,263,263.02
ARTC-12,263.02,263.04
ARTC-12,263.04,263.06
ARTC-12,263.06,263.08
ARTC-12,263.08,263.1
ARTC-12,263.1,263.12
ARTC-12,263.12,263.14
ARTC-12,263.14,263.16
ARTC-12,263.16,263.18
ARTC-12,263.18,263.2
ARTC-12,263.2,263.22
ARTC-12,263.22,263.24
ARTC-12,263.24,263.26
ARTC-12,263.26,263.28
ARTC-12,263.28,263.3
ARTC-12,263.3,263.32
ARTC-12,263.32,263.34
ARTC-12,263.34,263.36
ARTC-12,263.36,263.38
ARTC-12,263.38,263.4
ARTC-12,263.4,263.42
ARTC-12,263.42,263.44
ARTC-12,263.44,263.46
ARTC-12,263.46,263.48
ARTC-12,263.48,263.5
ARTC-12,263.5,263.52
ARTC-12,263.52,263.54
ARTC-12,263.54,263.56
ARTC-12,263.56,263.58
ARTC-12,263.58,263.6
ARTC-12,263.6,263.62
ARTC-12,263.62,263.64
ARTC-12,263.64,263.66
ARTC-12,263.66,263.68
ARTC-12,263.68,263.7
ARTC-12,263.7,263.72
ARTC-12,263.72,263.74
ARTC-12,263.74,263.76
ARTC-12,263.76,263.78
ARTC-12,263.78,263.8
ARTC-12,263.8,263.82
ARTC-12,263.82,263.84
ARTC-12,263.84,263.86
ARTC-12,263.86,263.88
ARTC-12,263.88,263.9
ARTC-12,263.9,263.92
ARTC-12,263.92,263.94
ARTC-12,263.94,263.96
ARTC-12,263.96,263.98
ARTC-12,263.98,264
ARTC-12,264,264.02
ARTC-12,264.02,264.04
ARTC-12,264.04,264.06
ARTC-12,264.06,264.08
ARTC-12,264.08,264.1
ARTC-12,264.1,264.12
ARTC-12,264.12,264.14
ARTC-12,264.14,264.16
ARTC-12,264.16,264.18
ARTC-12,264.18,264.2
ARTC-12,264.2,264.22
ARTC-12,264.22,264.24
ARTC-12,264.24,264.26
ARTC-12,264.26,264.28
ARTC-12,264.28,264.3
ARTC-12,264.3,264.32
ARTC-12,264.32,264.34
ARTC-12,264.34,264.36
ARTC-12,264.36,264.38
ARTC-12,264.38,264.4
ARTC-12,264.4,264.42
ARTC-12,264.42,264.44
ARTC-12,264.44,264.46
ARTC-12,264.46,264.48
ARTC-12,264.48,264.5
ARTC-12,264.5,264.52
ARTC-12,264.52,264.54
ARTC-12,264.54,264.56
ARTC-12,264.56,264.58
ARTC-12,264.58,264.6
ARTC-12,264.6,264.62
ARTC-12,264.62,264.64
ARTC-12,264.64,264.66
ARTC-12,264.66,264.68
ARTC-12,264.68,264.7
ARTC-12,264.7,264.72
ARTC-12,264.72,264.74
ARTC-12,264.74,264.76
ARTC-12,264.76,264.78
ARTC-12,264.78,264.8
ARTC-12,264.8,264.82
ARTC-12,264.82,264.84
ARTC-12,264.84,264.86
ARTC-12,264.86,264.88
ARTC-12,264.88,264.9
ARTC-12,264.9,264.92
ARTC-12,264.92,264.94
ARTC-12,264.94,264.96
ARTC-12,264.96,264.98
ARTC-12,264.98,265
ARTC-12,265,265.02
ARTC-12,265.02,265.04
ARTC-12,265.04,265.06
ARTC-12,265.06,265.08
ARTC-12,265.08,265.1
ARTC-12,265.1,265.12
ARTC-12,265.12,265.14
ARTC-12,265.14,265.16
ARTC-12,265.16,265.18
ARTC-12,265.18,265.2
ARTC-12,265.2,265.22
ARTC-12,265.22,265.24
ARTC-12,265.24,265.26
ARTC-12,265.26,265.28
ARTC-12,265.28,265.3
ARTC-12,265.3,265.32
ARTC-12,265.32,265.34
ARTC-12,265.34,265.36
ARTC-12,265.36,265.38
ARTC-12,265.38,265.4
ARTC-12,265.4,265.42
ARTC-12,265.42,265.44
ARTC-12,265.44,265.46
ARTC-12,265.46,265.48
ARTC-12,265.48,265.5
ARTC-12,265.5,265.52
ARTC-12,265.52,265.54
ARTC-12,265.54,265.56
ARTC-12,265.56,265.58
ARTC-12,265.58,265.6
ARTC-12,265.6,265.62
ARTC-12,265.62,265.64
ARTC-12,265.64,265.66
ARTC-12,265.66,265.68
ARTC-12,265.68,265.7
ARTC-12,265.7,265.72
ARTC-12,265.72,265.74
ARTC-12,265.74,265.76
ARTC-12,265.76,265.78
ARTC-12,265.78,265.8
ARTC-12,265.8,265.82
ARTC-12,265.82,265.84
ARTC-12,265.84,265.86
ARTC-12,265.86,265.88
ARTC-12,265.88,265.9
ARTC-12,265.9,265.92
ARTC-12,265.92,265.94
ARTC-12,265.94,265.96
ARTC-12,265.96,265.98
ARTC-12,265.98,266
ARTC-12,266,266.02
ARTC-12,266.02,266.04
ARTC-12,266.04,266.06
ARTC-12,266.06,266.08
ARTC-12,266.08,266.1
ARTC-12,266.1,266.12
ARTC-12,266.12,266.14
ARTC-12,266.14,266.16
ARTC-12,266.16,266.18
ARTC-12,266.18,266.2
ARTC-12,266.2,266.22
ARTC-12,266.22,266.24
ARTC-12,266.24,266.26
ARTC-12,266.26,266.28
ARTC-12,266.28,266.3
ARTC-12,266.3,266.32
ARTC-12,266.32,266.34
ARTC-12,266.34,266.36
ARTC-12,266.36,266.38
ARTC-12,266.38,266.4
ARTC-12,266.4,266.42
ARTC-12,266.42,266.44
ARTC-12,266.44,266.46
ARTC-12,266.46,266.48
ARTC-12,266.48,266.5
ARTC-12,266.5,266.52
ARTC-12,266.52,266.54
ARTC-12,266.54,266.56
ARTC-12,266.56,266.58
ARTC-12,266.58,266.6
ARTC-12,266.6,266.62
ARTC-12,266.62,266.64
ARTC-12,266.64,266.66
ARTC-12,266.66,266.68
ARTC-12,266.68,266.7
ARTC-12,266.7,266.72
ARTC-12,266.72,266.74
ARTC-12,266.74,266.76
ARTC-12,266.76,266.78
ARTC-12,266.78,266.8
ARTC-12,266.8,266.82
ARTC-12,266.82,266.84
ARTC-12,266.84,266.86
ARTC-12,266.86,266.88
ARTC-12,266.88,266.9
ARTC-12,266.9,266.92
ARTC-12,266.92,266.94
ARTC-12,266.94,266.96
ARTC-12,266.96,266.98
ARTC-12,266.98,267
ARTC-12,267,267.02
ARTC-12,267.02,267.04
ARTC-12,267.04,267.06
ARTC-12,267.06,267.08
ARTC-12,267.08,267.1
ARTC-12,267.1,267.12
ARTC-12,267.12,267.14
ARTC-12,267.14,267.16
ARTC-12,267.16,267.18
ARTC-12,267.18,267.2
ARTC-12,267.2,267.22
ARTC-12,267.22,267.24
ARTC-12,267.24,267.26
ARTC-12,267.26,267.28
ARTC-12,267.28,267.3
ARTC-12,267.3,267.32
ARTC-12,267.32,267.34
ARTC-12,267.34,267.36
ARTC-12,267.36,267.38
ARTC-12,267.38,267.4
ARTC-12,267.4,267.42
ARTC-12,267.42,267.44
ARTC-12,267.44,267.46
ARTC-12,267.46,267.48
ARTC-12,267.48,267.5
ARTC-12,267.5,267.52
ARTC-12,267.52,267.54
ARTC-12,267.54,267.56
ARTC-12,267.56,267.58
ARTC-12,267.58,267.6
ARTC-12,267.6,267.62
ARTC-12,267.62,267.64
ARTC-12,267.64,267.66
ARTC-12,267.66,267.68
ARTC-12,267.68,267.7
ARTC-12,267.7,267.72
ARTC-12,267.72,267.74
ARTC-12,267.74,267.76
ARTC-12,267.76,267.78
ARTC-12,267.78,267.8
ARTC-12,267.8,267.82
ARTC-12,267.82,267.84
ARTC-12,267.84,267.86
ARTC-12,267.86,267.88
ARTC-12,267.88,267.9
ARTC-12,267.9,267.92
ARTC-12,267.92,267.94
ARTC-12,267.94,267.96
ARTC-12,267.96,267.98
ARTC-12,267.98,268
ARTC-12,268,268.02
ARTC-12,268.02,268.04
ARTC-12,268.04,268.06
ARTC-12,268.06,268.08
ARTC-12,268.08,268.1
ARTC-12,268.1,268.12
ARTC-12,268.12,268.14
ARTC-12,268.14,268.16
ARTC-12,268.16,268.18
ARTC-12,268.18,268.2
ARTC-12,268.2,268.22
ARTC-12,268.22,268.24
ARTC-12,268.24,268.26
ARTC-12,268.26,268.28
ARTC-12,268.28,268.3
ARTC-12,268.3,268.32
ARTC-12,268.32,268.34
ARTC-12,268.34,268.36
ARTC-12,268.36,268.38
ARTC-12,268.38,268.4
ARTC-12,268.4,268.42
ARTC-12,268.42,268.44
ARTC-12,268.44,268.46
ARTC-12,268.46,268.48
ARTC-12,268.48,268.5
ARTC-12,268.5,268.52
ARTC-12,268.52,268.54
ARTC-12,268.54,268.56
ARTC-12,268.56,268.58
ARTC-12,268.58,268.6
ARTC-12,268.6,268.62
ARTC-12,268.62,268.64
ARTC-12,268.64,268.66
ARTC-12,268.66,268.68
ARTC-12,268.68,268.7
ARTC-12,268.7,268.72
ARTC-12,268.72,268.74
ARTC-12,268.74,268.76
ARTC-12,268.76,268.78
ARTC-12,268.78,268.8
ARTC-12,268.8,268.82
ARTC-12,268.82,268.84
ARTC-12,268.84,268.86
ARTC-12,268.86,268.88
ARTC-12,268.88,268.9
ARTC-12,268.9,268.92
ARTC-12,268.92,268.94
ARTC-12,268.94,268.96
ARTC-12,268.96,268.98
ARTC-12,268.98,269
ARTC-12,269,269.02
ARTC-12,269.02,269.04
ARTC-12,269.04,269.06
ARTC-12,269.06,269.08
ARTC-12,269.08,269.1
ARTC-12,269.1,269.12
ARTC-12,269.12,269.14
ARTC-12,269.14,269.16
ARTC-12,269.16,269.18
ARTC-12,269.18,269.2
ARTC-12,269.2,269.22
ARTC-12,269.22,269.24
ARTC-12,269.24,269.26
ARTC-12,269.26,269.28
ARTC-12,269.28,269.3
ARTC-12,269.3,269.32
ARTC-12,269.32,269.34
ARTC-12,269.34,269.36
ARTC-12,269.36,269.38
ARTC-12,269.38,269.4
ARTC-12,269.4,269.42
ARTC-12,269.42,269.44
ARTC-12,269.44,269.46
ARTC-12,269.46,269.48
ARTC-12,269.48,269.5
ARTC-12,269.5,269.52
ARTC-12,269.52,269.54
ARTC-12,269.54,269.56
ARTC-12,269.56,269.58
ARTC-12,269.58,269.6
ARTC-12,269.6,269.62
ARTC-12,269.62,269.64
ARTC-12,269.64,269.66
ARTC-12,269.66,269.68
ARTC-12,269.68,269.7
ARTC-12,269.7,269.72
ARTC-12,269.72,269.74
ARTC-12,269.74,269.76
ARTC-12,269.76,269.78
ARTC-12,269.78,269.8
ARTC-12,269.8,269.82
ARTC-12,269.82,269.84
ARTC-12,269.84,269.86
ARTC-12,269.86,269.88
ARTC-12,269.88,269.9
ARTC-12,269.9,269.92
ARTC-12,269.92,269.94
ARTC-12,269.94,269.96
ARTC-12,269.96,269.98
ARTC-12,269.98,270
ARTC-12,270,270.02
ARTC-12,270.02,270.04
ARTC-12,270.04,270.06
ARTC-12,270.06,270.08
ARTC-12,270.08,270.1
ARTC-12,270.1,270.12
ARTC-12,270.12,270.14
ARTC-12,270.14,270.16
ARTC-12,270.16,270.18
ARTC-12,270.18,270.2
ARTC-12,270.2,270.22
ARTC-12,270.22,270.24
ARTC-12,270.24,270.26
ARTC-12,270.26,270.28
ARTC-12,270.28,270.3
ARTC-12,270.3,270.32
ARTC-12,270.32,270.34
ARTC-12,270.34,270.36
ARTC-12,270.36,270.38
ARTC-12,270.38,270.4
ARTC-12,270.4,270.42
ARTC-12,270.42,270.44
ARTC-12,270.44,270.46
ARTC-12,270.46,270.48
ARTC-12,270.48,270.5
ARTC-12,270.5,270.52
ARTC-12,270.52,270.54
ARTC-12,270.54,270.56
ARTC-12,270.56,270.58
ARTC-12,270.58,270.6
ARTC-12,270.6,270.62
ARTC-12,270.62,270.64
ARTC-12,270.64,270.66
ARTC-12,270.66,270.68
ARTC-12,270.68,270.7
ARTC-12,270.7,270.72
ARTC-12,270.72,270.74
ARTC-12,270.74,270.76
ARTC-12,270.76,270.78
ARTC-12,270.78,270.8
ARTC-12,270.8,270.82
ARTC-12,270.82,270.84
ARTC-12,270.84,270.86
ARTC-12,270.86,270.88
ARTC-12,270.88,270.9
ARTC-12,270.9,270.92
ARTC-12,270.92,270.94
ARTC-12,270.94,270.96
ARTC-12,270.96,270.98
ARTC-12,270.98,271
ARTC-12,271,271.02
ARTC-12,271.02,271.04
ARTC-12,271.04,271.06
ARTC-12,271.06,271.08
ARTC-12,271.08,271.1
ARTC-12,271.1,271.12
ARTC-12,271.12,271.14
ARTC-12,271.14,271.16
ARTC-12,271.16,271.18
ARTC-12,271.18,271.2
ARTC-12,271.2,271.22
ARTC-12,271.22,271.24
ARTC-12,271.24,271.26
ARTC-12,271.26,271.28
ARTC-12,271.28,271.3
ARTC-12,271.3,271.32
ARTC-12,271.32,271.34
ARTC-12,271.34,271.36
ARTC-12,271.36,271.38
ARTC-12,271.38,271.4
ARTC-12,271.4,271.42
ARTC-12,271.42,271.44
ARTC-12,271.44,271.46
ARTC-12,271.46,271.48
ARTC-12,271.48,271.5
ARTC-12,271.5,271.52
ARTC-12,271.52,271.54
ARTC-12,271.54,271.56
ARTC-12,271.56,271.58
ARTC-12,271.58,271.6
ARTC-12,271.6,271.62
ARTC-12,271.62,271.64
ARTC-12,271.64,271.66
ARTC-12,271.66,271.68
ARTC-12,271.68,271.7
ARTC-12,271.7,271.72
ARTC-12,271.72,271.74
ARTC-12,271.74,271.76
ARTC-12,271.76,271.78
ARTC-12,271.78,271.8
ARTC-12,271.8,271.82
ARTC-12,271.82,271.84
ARTC-12,271.84,271.86
ARTC-12,271.86,271.88
ARTC-12,271.88,271.9
ARTC-12,271.9,271.92
ARTC-12,271.92,271.94
ARTC-12,271.94,271.96
ARTC-12,271.96,271.98
ARTC-12,271.98,272
ARTC-12,272,272.02
ARTC-12,272.02,272.04
ARTC-12,272.04,272.06
ARTC-12,272.06,272.08
ARTC-12,272.08,272.1
ARTC-12,272.1,272.12
ARTC-12,272.12,272.14
ARTC-12,272.14,272.16
ARTC-12,272.16,272.18
ARTC-12,272.18,272.2
ARTC-12,272.2,272.22
ARTC-12,272.22,272.24
ARTC-12,272.24,272.26
ARTC-12,272.26,272.28
ARTC-12,272.28,272.3
ARTC-12,272.3,272.32
ARTC-12,272.32,272.34
ARTC-12,272.34,272.36
ARTC-12,272.36,272.38
ARTC-12,272.38,272.4
ARTC-12,272.4,272.42
ARTC-12,272.42,272.44
ARTC-12,272.44,272.46
ARTC-12,272.46,272.48
ARTC-12,272.48,272.5
ARTC-12,272.5,272.52
ARTC-12,272.52,272.54
ARTC-12,272.54,272.56
ARTC-12,272.56,272.58
ARTC-12,272.58,272.6
ARTC-12,272.6,272.62
ARTC-12,272.62,272.64
ARTC-12,272.64,272.66
ARTC-12,272.66,272.68
ARTC-12,272.68,272.7
ARTC-12,272.7,272.72
ARTC-12,272.72,272.74
ARTC-12,272.74,272.76
ARTC-12,272.76,272.78
ARTC-12,272.78,272.8
ARTC-12,272.8,272.82
ARTC-12,272.82,272.84
ARTC-12,272.84,272.86
ARTC-12,272.86,272.88
ARTC-12,272.88,272.9
ARTC-12,272.9,272.92
ARTC-12,272.92,272.94
ARTC-12,272.94,272.96
ARTC-12,272.96,272.98
ARTC-12,272.98,273
ARTC-12,273,273.02
ARTC-12,273.02,273.04
ARTC-12,273.04,273.06
ARTC-12,273.06,273.08
ARTC-12,273.08,273.1
ARTC-12,273.1,273.12
ARTC-12,273.12,273.14
ARTC-12,273.14,273.16
ARTC-12,273.16,273.18
ARTC-12,273.18,273.2
ARTC-12,273.2,273.22
ARTC-12,273.22,273.24
ARTC-12,273.24,273.26
ARTC-12,273.26,273.28
ARTC-12,273.28,273.3
ARTC-12,273.3,273.32
ARTC-12,273.32,273.34
ARTC-12,273.34,273.36
ARTC-12,273.36,273.38
ARTC-12,273.38,273.4
ARTC-12,273.4,273.42
ARTC-12,273.42,273.44
ARTC-12,273.44,273.46
ARTC-12,273.46,273.48
ARTC-12,273.48,273.5
ARTC-12,273.5,273.52
ARTC-12,273.52,273.54
ARTC-12,273.54,273.56
ARTC-12,273.56,273.58
ARTC-12,273.58,273.6
ARTC-12,273.6,273.62
ARTC-12,273.62,273.64
ARTC-12,273.64,273.66
ARTC-12,273.66,273.68
ARTC-12,273.68,273.7
ARTC-12,273.7,273.72
ARTC-12,273.72,273.74
ARTC-12,273.74,273.76
ARTC-12,273.76,273.78
ARTC-12,273.78,273.8
ARTC-12,273.8,273.82
ARTC-12,273.82,273.84
ARTC-12,273.84,273.86
ARTC-12,273.86,273.88
ARTC-12,273.88,273.9
ARTC-12,273.9,273.92
ARTC-12,273.92,273.94
ARTC-12,273.94,273.96
ARTC-12,273.96,273.98
ARTC-12,273.98,274
ARTC-12,274,274.02
ARTC-12,274.02,274.04
ARTC-12,274.04,274.06
ARTC-12,274.06,274.08
ARTC-12,274.08,274.1
ARTC-12,274.1,274.12
ARTC-12,274.12,274.14
ARTC-12,274.14,274.16
ARTC-12,274.16,274.18
ARTC-12,274.18,274.2
ARTC-12,274.2,274.22
ARTC-12,274.22,274.24
ARTC-12,274.24,274.26
ARTC-12,274.26,274.28
ARTC-12,274.28,274.3
ARTC-12,274.3,274.32
ARTC-12,274.32,274.34
ARTC-12,274.34,274.36
ARTC-12,274.36,274.38
ARTC-12,274.38,274.4
ARTC-12,274.4,274.42
ARTC-12,274.42,274.44
ARTC-12,274.44,274.46
ARTC-12,274.46,274.48
ARTC-12,274.48,274.5
ARTC-12,274.5,274.52
ARTC-12,274.52,274.54
ARTC-12,274.54,274.56
ARTC-12,274.56,274.58
ARTC-12,274.58,274.6
ARTC-12,274.6,274.62
ARTC-12,274.62,274.64
ARTC-12,274.64,274.66
ARTC-12,274.66,274.68
ARTC-12,274.68,274.7
ARTC-12,274.7,274.72
ARTC-12,274.72,274.74
ARTC-12,274.74,274.76
ARTC-12,274.76,274.78
ARTC-12,274.78,274.8
ARTC-12,274.8,274.82
ARTC-12,274.82,274.84
ARTC-12,274.84,274.86
ARTC-12,274.86,274.88
ARTC-12,274.88,274.9
ARTC-12,274.9,274.92
ARTC-12,274.92,274.94
ARTC-12,274.94,274.96
ARTC-12,274.96,274.98
ARTC-12,274.98,275
ARTC-12,275,275.02
ARTC-12,275.02,275.04
ARTC-12,275.04,275.06
ARTC-12,275.06,275.08
ARTC-12,275.08,275.1
ARTC-12,275.1,275.12
ARTC-12,275.12,275.14
ARTC-12,275.14,275.16
ARTC-12,275.16,275.18
ARTC-12,275.18,275.2
ARTC-12,275.2,275.22
ARTC-12,275.22,275.24
ARTC-12,275.24,275.26
ARTC-12,275.26,275.28
ARTC-12,275.28,275.3
ARTC-12,275.3,275.32
ARTC-12,275.32,275.34
ARTC-12,275.34,275.36
ARTC-12,275.36,275.38
ARTC-12,275.38,275.4
ARTC-12,275.4,275.42
ARTC-12,275.42,275.44
ARTC-12,275.44,275.46
ARTC-12,275.46,275.48
ARTC-12,275.48,275.5
ARTC-12,275.5,275.52
ARTC-12,275.52,275.54
ARTC-12,275.54,275.56
ARTC-12,275.56,275.58
ARTC-12,275.58,275.6
ARTC-12,275.6,275.62
ARTC-12,275.62,275.64
ARTC-12,275.64,275.66
ARTC-12,275.66,275.68
ARTC-12,275.68,275.7
ARTC-12,275.7,275.72
ARTC-12,275.72,275.74
ARTC-12,275.74,275.76
ARTC-12,275.76,275.78
ARTC-12,275.78,275.8
ARTC-12,275.8,275.82
ARTC-12,275.82,275.84
ARTC-12,275.84,275.86
ARTC-12,275.86,275.88
ARTC-12,275.88,275.9
ARTC-12,275.9,275.92
ARTC-12,275.92,275.94
ARTC-12,275.94,275.96
ARTC-12,275.96,275.98
ARTC-12,275.98,276
ARTC-12,276,276.02
ARTC-12,276.02,276.04
ARTC-12,276.04,276.06
ARTC-12,276.06,276.08
ARTC-12,276.08,276.1
ARTC-12,276.1,276.12
ARTC-12,276.12,276.14
ARTC-12,276.14,276.16
ARTC-12,276.16,276.18
ARTC-12,276.18,276.2
ARTC-12,276.2,276.22
ARTC-12,276.22,276.24
ARTC-12,276.24,276.26
ARTC-12,276.26,276.28
ARTC-12,276.28,276.3
ARTC-12,276.3,276.32
ARTC-12,276.32,276.34
ARTC-12,276.34,276.36
ARTC-12,276.36,276.38
ARTC-12,276.38,276.4
ARTC-12,276.4,276.42
ARTC-12,276.42,276.44
ARTC-12,276.44,276.46
ARTC-12,276.46,276.48
ARTC-12,276.48,276.5
ARTC-12,276.5,276.52
ARTC-12,276.52,276.54
ARTC-12,276.54,276.56
ARTC-12,276.56,276.58
ARTC-12,276.58,276.6
ARTC-12,276.6,276.62
ARTC-12,276.62,276.64
ARTC-12,276.64,276.66
ARTC-12,276.66,276.68
ARTC-12,276.68,276.7
ARTC-12,276.7,276.72
ARTC-12,276.72,276.74
ARTC-12,276.74,276.76
ARTC-12,276.76,276.78
ARTC-12,276.78,276.8
ARTC-12,276.8,276.82
ARTC-12,276.82,276.84
ARTC-12,276.84,276.86
ARTC-12,276.86,276.88
ARTC-12,276.88,276.9
ARTC-12,276.9,276.92
ARTC-12,276.92,276.94
ARTC-12,276.94,276.96
ARTC-12,276.96,276.98
ARTC-12,276.98,277
ARTC-12,277,277.02
ARTC-12,277.02,277.04
ARTC-12,277.04,277.06
ARTC-12,277.06,277.08
ARTC-12,277.08,277.1
ARTC-12,277.1,277.12
ARTC-12,277.12,277.14
ARTC-12,277.14,277.16
